we describe an implementation of $data-driven selection$ of #emphatic facial displays# for an embodied conversational agent in a dialogue system .	0	used-for	used-for	1
we describe an implementation of data-driven selection of emphatic facial displays for an #embodied conversational agent# in a $dialogue system$ .	4	part-of	part-of	1
the #data# from those recordings was used in a range of $models$ for generating facial displays , each model making use of a different amount of context or choosing displays differently within a context .	0	used-for	used-for	1
the data from those recordings was used in a range of #models# for generating $facial displays$ , each model making use of a different amount of context or choosing displays differently within a context .	0	used-for	used-for	1
the $models$ were evaluated in two ways : by #cross-validation# against the corpus , and by asking users to rate the output .	2	evaluate-for	evaluate-for	1
when $classifying high-dimensional sequence data$ , traditional methods -lrb- e.g. , #hmms# , crfs -rrb- may require large amounts of training data to avoid overfitting .	0	used-for	used-for	1
when classifying high-dimensional sequence data , traditional methods -lrb- e.g. , #hmms# , $crfs$ -rrb- may require large amounts of training data to avoid overfitting .	1	conjunction	conjunction	1
when $classifying high-dimensional sequence data$ , traditional methods -lrb- e.g. , hmms , #crfs# -rrb- may require large amounts of training data to avoid overfitting .	0	used-for	used-for	1
in such cases #dimensionality reduction# can be employed to find a $low-dimensional representation$ on which classification can be done more efficiently .	0	used-for	used-for	1
in such cases dimensionality reduction can be employed to find a #low-dimensional representation# on which $classification$ can be done more efficiently .	0	used-for	used-for	1
#existing methods# for $supervised dimensionality reduction$ often presume that the data is densely sampled so that a neighborhood graph structure can be formed , or that the data arises from a known distribution .	0	used-for	used-for	1
#sufficient dimension reduction techniques# aim to find a $low dimensional representation$ such that the remaining degrees of freedom become conditionally independent of the output values .	0	used-for	used-for	1
spatial , temporal and periodic information is combined in a principled manner , and an optimal #manifold# is learned for the $end-task$ .	0	used-for	used-for	1
we demonstrate the effectiveness of our $approach$ on several tasks involving the #discrimination of human gesture and motion categories# , as well as on a database of dynamic textures .	2	evaluate-for	evaluate-for	1
we demonstrate the effectiveness of our $approach$ on several tasks involving the discrimination of human gesture and motion categories , as well as on a #database of dynamic textures# .	2	evaluate-for	evaluate-for	1
we present an efficient #algorithm# for $chart-based phrase structure parsing$ of natural language that is tailored to the problem of extracting specific information from unrestricted texts where many of the words are unknown and much of the text is irrelevant to the task .	0	used-for	used-for	1
we present an efficient algorithm for $chart-based phrase structure parsing$ of #natural language# that is tailored to the problem of extracting specific information from unrestricted texts where many of the words are unknown and much of the text is irrelevant to the task .	0	used-for	used-for	1
this is facilitated through the use of $phrase boundary heuristics$ based on the placement of #function words# , and by heuristic rules that permit certain kinds of phrases to be deduced despite the presence of unknown words .	0	used-for	used-for	1
a further $reduction in the search space$ is achieved by using #semantic# rather than syntactic categories on the terminal and non-terminal edges , thereby reducing the amount of ambiguity and thus the number of edges , since only edges with a valid semantic interpretation are ever introduced .	0	used-for	used-for	1
a further reduction in the search space is achieved by using #semantic# rather than $syntactic categories$ on the terminal and non-terminal edges , thereby reducing the amount of ambiguity and thus the number of edges , since only edges with a valid semantic interpretation are ever introduced .	6	compare	compare	1
a further reduction in the search space is achieved by using #semantic# rather than syntactic categories on the $terminal and non-terminal edges$ , thereby reducing the amount of ambiguity and thus the number of edges , since only edges with a valid semantic interpretation are ever introduced .	5	feature-of	feature-of	1
a further reduction in the search space is achieved by using semantic rather than #syntactic categories# on the $terminal and non-terminal edges$ , thereby reducing the amount of ambiguity and thus the number of edges , since only edges with a valid semantic interpretation are ever introduced .	5	feature-of	feature-of	1
#automatic estimation of word significance# oriented for $speech-based information retrieval -lrb- ir -rrb-$ is addressed .	0	used-for	used-for	1
since the significance of words differs in ir , $automatic speech recognition -lrb- asr -rrb-$ performance has been evaluated based on #weighted word error rate -lrb- wwer -rrb-# , which gives a weight on errors from the viewpoint of ir , instead of word error rate -lrb- wer -rrb- , which treats all words uniformly .	2	evaluate-for	evaluate-for	1
since the significance of words differs in ir , automatic speech recognition -lrb- asr -rrb- performance has been evaluated based on $weighted word error rate -lrb- wwer -rrb-$ , which gives a weight on errors from the viewpoint of ir , instead of #word error rate -lrb- wer -rrb-# , which treats all words uniformly .	6	compare	compare	1
a #decoding strategy# that minimizes $wwer$ based on a minimum bayes-risk framework has been shown , and the reduction of errors on both asr and ir has been reported .	0	used-for	used-for	1
a $decoding strategy$ that minimizes wwer based on a #minimum bayes-risk framework# has been shown , and the reduction of errors on both asr and ir has been reported .	0	used-for	used-for	1
a decoding strategy that minimizes wwer based on a minimum bayes-risk framework has been shown , and the reduction of errors on both #asr# and $ir$ has been reported .	1	conjunction	conjunction	1
in this paper , we propose an #automatic estimation method# for $word significance -lrb- weights -rrb-$ based on its influence on ir .	2	evaluate-for	evaluate-for	1
specifically , weights are estimated so that #evaluation measures# of $asr$ and ir are equivalent .	2	evaluate-for	evaluate-for	1
specifically , weights are estimated so that #evaluation measures# of asr and $ir$ are equivalent .	2	evaluate-for	evaluate-for	1
specifically , weights are estimated so that evaluation measures of #asr# and $ir$ are equivalent .	1	conjunction	conjunction	1
we apply the proposed #method# to a $speech-based information retrieval system$ , which is a typical ir system , and show that the method works well .	0	used-for	used-for	1
we apply the proposed method to a #speech-based information retrieval system# , which is a typical $ir system$ , and show that the method works well .	3	hyponym-of	hyponym-of	1
#methods# developed for $spelling correction$ for languages like english -lrb- see the review by kukich -lrb- kukich , 1992 -rrb- -rrb- are not readily applicable to agglutinative languages .	0	used-for	used-for	1
methods developed for #spelling correction# for $languages$ like english -lrb- see the review by kukich -lrb- kukich , 1992 -rrb- -rrb- are not readily applicable to agglutinative languages .	0	used-for	used-for	1
methods developed for spelling correction for $languages$ like #english# -lrb- see the review by kukich -lrb- kukich , 1992 -rrb- -rrb- are not readily applicable to agglutinative languages .	3	hyponym-of	hyponym-of	1
this poster presents an #approach# to $spelling correction$ in agglutinative languages that is based on two-level morphology and a dynamic-programming based search algorithm .	0	used-for	used-for	1
this poster presents an approach to $spelling correction$ in #agglutinative languages# that is based on two-level morphology and a dynamic-programming based search algorithm .	0	used-for	used-for	1
this poster presents an approach to $spelling correction$ in agglutinative languages that is based on #two-level morphology# and a dynamic-programming based search algorithm .	0	used-for	used-for	1
this poster presents an approach to spelling correction in agglutinative languages that is based on #two-level morphology# and a $dynamic-programming based search algorithm$ .	1	conjunction	conjunction	1
this poster presents an approach to $spelling correction$ in agglutinative languages that is based on two-level morphology and a #dynamic-programming based search algorithm# .	0	used-for	used-for	1
after an overview of our approach , we present results from experiments with $spelling correction$ in #turkish# .	0	used-for	used-for	1
in this paper , we present a novel #training method# for a $localized phrase-based prediction model$ for statistical machine translation -lrb- smt -rrb- .	0	used-for	used-for	1
in this paper , we present a novel training method for a #localized phrase-based prediction model# for $statistical machine translation -lrb- smt -rrb-$ .	0	used-for	used-for	1
the #model# predicts blocks with orientation to handle $local phrase re-ordering$ .	0	used-for	used-for	1
we use a #maximum likelihood criterion# to train a $log-linear block bigram model$ which uses real-valued features -lrb- e.g. a language model score -rrb- as well as binary features based on the block identities themselves , e.g. block bigram features .	0	used-for	used-for	1
we use a maximum likelihood criterion to train a $log-linear block bigram model$ which uses #real-valued features# -lrb- e.g. a language model score -rrb- as well as binary features based on the block identities themselves , e.g. block bigram features .	0	used-for	used-for	1
we use a maximum likelihood criterion to train a log-linear block bigram model which uses #real-valued features# -lrb- e.g. a language model score -rrb- as well as $binary features$ based on the block identities themselves , e.g. block bigram features .	1	conjunction	conjunction	1
we use a maximum likelihood criterion to train a log-linear block bigram model which uses $real-valued features$ -lrb- e.g. a #language model score# -rrb- as well as binary features based on the block identities themselves , e.g. block bigram features .	3	hyponym-of	hyponym-of	1
we use a maximum likelihood criterion to train a $log-linear block bigram model$ which uses real-valued features -lrb- e.g. a language model score -rrb- as well as #binary features# based on the block identities themselves , e.g. block bigram features .	0	used-for	used-for	1
our $training algorithm$ can easily handle millions of #features# .	0	used-for	used-for	1
the best #system# obtains a 18.6 % improvement over the $baseline$ on a standard arabic-english translation task .	6	compare	compare	1
the best $system$ obtains a 18.6 % improvement over the baseline on a standard #arabic-english translation task# .	2	evaluate-for	evaluate-for	1
the best system obtains a 18.6 % improvement over the $baseline$ on a standard #arabic-english translation task# .	2	evaluate-for	evaluate-for	1
in this paper we describe a novel #data structure# for $phrase-based statistical machine translation$ which allows for the retrieval of arbitrarily long phrases while simultaneously using less memory than is required by current decoder implementations .	0	used-for	used-for	1
in this paper we describe a novel #data structure# for phrase-based statistical machine translation which allows for the $retrieval of arbitrarily long phrases$ while simultaneously using less memory than is required by current decoder implementations .	0	used-for	used-for	1
we detail the #computational complexity# and $average retrieval times$ for looking up phrase translations in our suffix array-based data structure .	1	conjunction	conjunction	1
we detail the computational complexity and average retrieval times for looking up #phrase translations# in our $suffix array-based data structure$ .	4	part-of	part-of	1
we show how $sampling$ can be used to reduce the #retrieval time# by orders of magnitude with no loss in translation quality .	2	evaluate-for	evaluate-for	1
we show how $sampling$ can be used to reduce the retrieval time by orders of magnitude with no loss in #translation quality# .	2	evaluate-for	evaluate-for	1
the major objective of this program is to develop and demonstrate robust , high performance #continuous speech recognition -lrb- csr -rrb- techniques# focussed on application in $spoken language systems -lrb- sls -rrb-$ which will enhance the effectiveness of military and civilian computer-based systems .	0	used-for	used-for	1
the major objective of this program is to develop and demonstrate robust , high performance continuous speech recognition -lrb- csr -rrb- techniques focussed on application in #spoken language systems -lrb- sls -rrb-# which will enhance the effectiveness of $military and civilian computer-based systems$ .	0	used-for	used-for	1
a key complementary objective is to define and develop applications of robust speech recognition and understanding systems , and to help catalyze the transition of #spoken language technology# into $military and civilian systems$ , with particular focus on application of robust csr to mobile military command and control .	0	used-for	used-for	1
a key complementary objective is to define and develop applications of robust speech recognition and understanding systems , and to help catalyze the transition of spoken language technology into military and civilian systems , with particular focus on application of robust #csr# to $mobile military command and control$ .	0	used-for	used-for	1
the research effort focusses on developing advanced #acoustic modelling# , $rapid search$ , and recognition-time adaptation techniques for robust large-vocabulary csr , and on applying these techniques to the new arpa large-vocabulary csr corpora and to military application tasks .	1	conjunction	conjunction	1
the research effort focusses on developing advanced #acoustic modelling# , rapid search , and recognition-time adaptation techniques for robust $large-vocabulary csr$ , and on applying these techniques to the new arpa large-vocabulary csr corpora and to military application tasks .	0	used-for	used-for	1
the research effort focusses on developing advanced #acoustic modelling# , rapid search , and recognition-time adaptation techniques for robust large-vocabulary csr , and on applying these $techniques$ to the new arpa large-vocabulary csr corpora and to military application tasks .	3	hyponym-of	hyponym-of	1
the research effort focusses on developing advanced #acoustic modelling# , rapid search , and recognition-time adaptation techniques for robust large-vocabulary csr , and on applying these techniques to the new arpa large-vocabulary csr corpora and to $military application tasks$ .	0	used-for	used-for	1
the research effort focusses on developing advanced acoustic modelling , #rapid search# , and $recognition-time adaptation techniques$ for robust large-vocabulary csr , and on applying these techniques to the new arpa large-vocabulary csr corpora and to military application tasks .	1	conjunction	conjunction	1
the research effort focusses on developing advanced acoustic modelling , #rapid search# , and recognition-time adaptation techniques for robust $large-vocabulary csr$ , and on applying these techniques to the new arpa large-vocabulary csr corpora and to military application tasks .	0	used-for	used-for	1
the research effort focusses on developing advanced acoustic modelling , #rapid search# , and recognition-time adaptation techniques for robust large-vocabulary csr , and on applying these $techniques$ to the new arpa large-vocabulary csr corpora and to military application tasks .	3	hyponym-of	hyponym-of	1
the research effort focusses on developing advanced acoustic modelling , #rapid search# , and recognition-time adaptation techniques for robust large-vocabulary csr , and on applying these techniques to the new arpa large-vocabulary csr corpora and to $military application tasks$ .	0	used-for	used-for	1
the research effort focusses on developing advanced acoustic modelling , rapid search , and #recognition-time adaptation techniques# for robust $large-vocabulary csr$ , and on applying these techniques to the new arpa large-vocabulary csr corpora and to military application tasks .	0	used-for	used-for	1
the research effort focusses on developing advanced acoustic modelling , rapid search , and #recognition-time adaptation techniques# for robust large-vocabulary csr , and on applying these $techniques$ to the new arpa large-vocabulary csr corpora and to military application tasks .	3	hyponym-of	hyponym-of	1
the research effort focusses on developing advanced acoustic modelling , rapid search , and #recognition-time adaptation techniques# for robust large-vocabulary csr , and on applying these techniques to the new arpa large-vocabulary csr corpora and to $military application tasks$ .	0	used-for	used-for	1
the research effort focusses on developing advanced acoustic modelling , rapid search , and recognition-time adaptation techniques for robust #large-vocabulary csr# , and on applying these techniques to the new $arpa large-vocabulary csr corpora$ and to military application tasks .	0	used-for	used-for	1
the research effort focusses on developing advanced acoustic modelling , rapid search , and recognition-time adaptation techniques for robust large-vocabulary csr , and on applying these #techniques# to the new arpa large-vocabulary csr corpora and to $military application tasks$ .	0	used-for	used-for	1
the research effort focusses on developing advanced acoustic modelling , rapid search , and recognition-time adaptation techniques for robust large-vocabulary csr , and on applying these $techniques$ to the new #arpa large-vocabulary csr corpora# and to military application tasks .	2	evaluate-for	evaluate-for	1
this paper examines what kind of $similarity between words$ can be represented by what kind of #word vectors# in the vector space model .	0	used-for	used-for	1
this paper examines what kind of similarity between words can be represented by what kind of $word vectors$ in the #vector space model# .	0	used-for	used-for	1
through two experiments , three #methods# for $constructing word vectors$ , i.e. , lsa-based , cooccurrence-based and dictionary-based methods , were compared in terms of the ability to represent two kinds of similarity , i.e. , taxonomic similarity and associative similarity .	0	used-for	used-for	1
through two experiments , three methods for constructing word vectors , i.e. , #lsa-based , cooccurrence-based and dictionary-based methods# , were compared in terms of the ability to represent two kinds of $similarity$ , i.e. , taxonomic similarity and associative similarity .	0	used-for	used-for	1
through two experiments , three methods for constructing word vectors , i.e. , lsa-based , cooccurrence-based and dictionary-based methods , were compared in terms of the ability to represent two kinds of $similarity$ , i.e. , #taxonomic similarity# and associative similarity .	3	hyponym-of	hyponym-of	1
through two experiments , three methods for constructing word vectors , i.e. , lsa-based , cooccurrence-based and dictionary-based methods , were compared in terms of the ability to represent two kinds of similarity , i.e. , #taxonomic similarity# and $associative similarity$ .	1	conjunction	conjunction	1
through two experiments , three methods for constructing word vectors , i.e. , lsa-based , cooccurrence-based and dictionary-based methods , were compared in terms of the ability to represent two kinds of $similarity$ , i.e. , taxonomic similarity and #associative similarity# .	3	hyponym-of	hyponym-of	1
the result of the comparison was that the #dictionary-based word vectors# better reflect $taxonomic similarity$ , while the lsa-based and the cooccurrence-based word vectors better reflect associative similarity .	0	used-for	used-for	1
the result of the comparison was that the dictionary-based word vectors better reflect taxonomic similarity , while the #lsa-based and the cooccurrence-based word vectors# better reflect $associative similarity$ .	0	used-for	used-for	1
this paper presents a $maximum entropy word alignment algorithm$ for #arabic-english# based on supervised training data .	0	used-for	used-for	1
this paper presents a $maximum entropy word alignment algorithm$ for arabic-english based on #supervised training data# .	0	used-for	used-for	1
we demonstrate that it is feasible to create #training material# for problems in $machine translation$ and that a mixture of supervised and unsupervised methods yields superior performance .	0	used-for	used-for	1
the #probabilistic model# used in the $alignment$ directly models the link decisions .	0	used-for	used-for	1
the #probabilistic model# used in the alignment directly models the $link decisions$ .	0	used-for	used-for	1
significant improvement over traditional #word alignment techniques# is shown as well as improvement on several $machine translation tests$ .	0	used-for	used-for	1
performance of the #algorithm# is contrasted with $human annotation$ performance .	6	compare	compare	1
in this paper , we propose a novel #cooperative model# for $natural language understanding$ in a dialogue system .	0	used-for	used-for	1
in this paper , we propose a novel cooperative model for #natural language understanding# in a $dialogue system$ .	0	used-for	used-for	1
we build $this$ based on both #finite state model -lrb- fsm -rrb-# and statistical learning model -lrb- slm -rrb- .	0	used-for	used-for	1
we build this based on both #finite state model -lrb- fsm -rrb-# and $statistical learning model -lrb- slm -rrb-$ .	1	conjunction	conjunction	1
we build $this$ based on both finite state model -lrb- fsm -rrb- and #statistical learning model -lrb- slm -rrb-# .	0	used-for	used-for	1
#fsm# provides two strategies for $language understanding$ and have a high accuracy but little robustness and flexibility .	0	used-for	used-for	1
the #ambiguity resolution of right-side dependencies# is essential for $dependency parsing$ of sentences with two or more verbs .	0	used-for	used-for	1
previous works on shift-reduce dependency parsers may not guarantee the #connectivity# of a $dependency tree$ due to their weakness at resolving the right-side dependencies .	2	evaluate-for	evaluate-for	1
this paper proposes a $two-phase shift-reduce dependency parser$ based on #svm learning# .	0	used-for	used-for	1
the #left-side dependents# and $right-side nominal dependents$ are detected in phase i , and right-side verbal dependents are decided in phase ii .	1	conjunction	conjunction	1
the left-side dependents and $right-side nominal dependents$ are detected in phase i , and #right-side verbal dependents# are decided in phase ii .	1	conjunction	conjunction	1
in experimental evaluation , our proposed #method# outperforms previous $shift-reduce dependency parsers$ for the chine language , showing improvement of dependency accuracy by 10.08 % .	6	compare	compare	1
in experimental evaluation , our proposed $method$ outperforms previous shift-reduce dependency parsers for the #chine language# , showing improvement of dependency accuracy by 10.08 % .	2	evaluate-for	evaluate-for	1
in experimental evaluation , our proposed method outperforms previous $shift-reduce dependency parsers$ for the #chine language# , showing improvement of dependency accuracy by 10.08 % .	2	evaluate-for	evaluate-for	1
in experimental evaluation , our proposed $method$ outperforms previous shift-reduce dependency parsers for the chine language , showing improvement of #dependency accuracy# by 10.08 % .	2	evaluate-for	evaluate-for	1
in experimental evaluation , our proposed method outperforms previous $shift-reduce dependency parsers$ for the chine language , showing improvement of #dependency accuracy# by 10.08 % .	2	evaluate-for	evaluate-for	1
by using #commands# or $rules$ which are defined to facilitate the construction of format expected or some mathematical expressions , elaborate and pretty documents can be successfully obtained .	1	conjunction	conjunction	1
by using #commands# or rules which are defined to facilitate the construction of format expected or some $mathematical expressions$ , elaborate and pretty documents can be successfully obtained .	0	used-for	used-for	1
by using commands or #rules# which are defined to facilitate the construction of format expected or some $mathematical expressions$ , elaborate and pretty documents can be successfully obtained .	0	used-for	used-for	1
this paper presents an #evaluation method# employing a latent variable model for $paraphrases$ with their contexts .	2	evaluate-for	evaluate-for	1
this paper presents an $evaluation method$ employing a #latent variable model# for paraphrases with their contexts .	0	used-for	used-for	1
the results also revealed an upper bound of #accuracy# of 77 % with the $method$ when using only topic information .	2	evaluate-for	evaluate-for	1
the results also revealed an upper bound of accuracy of 77 % with the $method$ when using only #topic information# .	0	used-for	used-for	1
we describe the #methods# and $hardware$ that we are using to produce a real-time demonstration of an integrated spoken language system .	1	conjunction	conjunction	1
we describe the #methods# and hardware that we are using to produce a real-time demonstration of an $integrated spoken language system$ .	0	used-for	used-for	1
we describe the methods and #hardware# that we are using to produce a real-time demonstration of an $integrated spoken language system$ .	0	used-for	used-for	1
we describe #algorithms# that greatly reduce the computation needed to compute the $n-best sentence hypotheses$ .	0	used-for	used-for	1
to avoid $grammar coverage problems$ we use a #fully-connected first-order statistical class grammar# .	0	used-for	used-for	1
the $speech-search algorithm$ is implemented on a #board# with a single intel i860 chip , which provides a factor of 5 speed-up over a sun 4 for straight c code .	0	used-for	used-for	1
the speech-search algorithm is implemented on a $board$ with a single #intel i860 chip# , which provides a factor of 5 speed-up over a sun 4 for straight c code .	4	part-of	part-of	1
the speech-search algorithm is implemented on a board with a single #intel i860 chip# , which provides a factor of 5 speed-up over a $sun 4$ for straight c code .	6	compare	compare	1
the speech-search algorithm is implemented on a board with a single #intel i860 chip# , which provides a factor of 5 speed-up over a sun 4 for $straight c code$ .	0	used-for	used-for	1
the speech-search algorithm is implemented on a board with a single intel i860 chip , which provides a factor of 5 speed-up over a #sun 4# for $straight c code$ .	0	used-for	used-for	1
the #board# plugs directly into the vme bus of the sun4 , which controls the $system$ and contains the natural language system and application back end .	0	used-for	used-for	1
the board plugs directly into the #vme bus# of the $sun4$ , which controls the system and contains the natural language system and application back end .	4	part-of	part-of	1
the $board$ plugs directly into the vme bus of the sun4 , which controls the system and contains the #natural language system# and application back end .	4	part-of	part-of	1
the board plugs directly into the vme bus of the sun4 , which controls the system and contains the #natural language system# and $application back end$ .	1	conjunction	conjunction	1
the $board$ plugs directly into the vme bus of the sun4 , which controls the system and contains the natural language system and #application back end# .	4	part-of	part-of	1
we address the problem of $estimating location information$ of an #image# using principles from automated representation learning .	0	used-for	used-for	1
we address the problem of $estimating location information$ of an image using principles from #automated representation learning# .	0	used-for	used-for	1
we pursue a hierarchical sparse coding approach that learns features useful in discriminating images across locations , by initializing $it$ with a #geometric prior# corresponding to transformations between image appearance space and their corresponding location grouping space using the notion of parallel transport on manifolds .	0	used-for	used-for	1
we pursue a hierarchical sparse coding approach that learns features useful in discriminating images across locations , by initializing it with a $geometric prior$ corresponding to transformations between image appearance space and their corresponding location grouping space using the notion of #parallel transport on manifolds# .	0	used-for	used-for	1
we then extend this #approach# to account for the availability of $heterogeneous data modalities$ such as geo-tags and videos pertaining to different locations , and also study a relatively under-addressed problem of transferring knowledge available from certain locations to infer the grouping of data from novel locations .	0	used-for	used-for	1
we then extend this approach to account for the availability of $heterogeneous data modalities$ such as #geo-tags# and videos pertaining to different locations , and also study a relatively under-addressed problem of transferring knowledge available from certain locations to infer the grouping of data from novel locations .	3	hyponym-of	hyponym-of	1
we then extend this approach to account for the availability of heterogeneous data modalities such as #geo-tags# and $videos$ pertaining to different locations , and also study a relatively under-addressed problem of transferring knowledge available from certain locations to infer the grouping of data from novel locations .	1	conjunction	conjunction	1
we then extend this approach to account for the availability of $heterogeneous data modalities$ such as geo-tags and #videos# pertaining to different locations , and also study a relatively under-addressed problem of transferring knowledge available from certain locations to infer the grouping of data from novel locations .	3	hyponym-of	hyponym-of	1
we then extend this approach to account for the availability of heterogeneous data modalities such as geo-tags and videos pertaining to different locations , and also study a relatively under-addressed problem of #transferring knowledge# available from certain locations to infer the $grouping of data$ from novel locations .	0	used-for	used-for	1
we evaluate our $approach$ on several standard #datasets# such as im2gps , san francisco and mediaeval2010 , and obtain state-of-the-art results .	2	evaluate-for	evaluate-for	1
we evaluate our approach on several standard $datasets$ such as #im2gps# , san francisco and mediaeval2010 , and obtain state-of-the-art results .	3	hyponym-of	hyponym-of	1
we evaluate our approach on several standard datasets such as #im2gps# , $san francisco$ and mediaeval2010 , and obtain state-of-the-art results .	1	conjunction	conjunction	1
we evaluate our approach on several standard $datasets$ such as im2gps , #san francisco# and mediaeval2010 , and obtain state-of-the-art results .	3	hyponym-of	hyponym-of	1
we evaluate our approach on several standard datasets such as im2gps , #san francisco# and $mediaeval2010$ , and obtain state-of-the-art results .	1	conjunction	conjunction	1
we evaluate our approach on several standard $datasets$ such as im2gps , san francisco and #mediaeval2010# , and obtain state-of-the-art results .	3	hyponym-of	hyponym-of	1
conventional $hmms$ have #weak duration constraints# .	5	feature-of	feature-of	1
in noisy conditions , the mismatch between corrupted speech signals and $models$ trained on #clean speech# may cause the decoder to produce word matches with unrealistic durations .	0	used-for	used-for	1
in noisy conditions , the mismatch between corrupted speech signals and models trained on clean speech may cause the #decoder# to produce $word matches$ with unrealistic durations .	0	used-for	used-for	1
in noisy conditions , the mismatch between corrupted speech signals and models trained on clean speech may cause the decoder to produce $word matches$ with #unrealistic durations# .	5	feature-of	feature-of	1
this paper presents a simple way to incorporate $word duration constraints$ by #unrolling hmms# to form a lattice where word duration probabilities can be applied directly to state transitions .	0	used-for	used-for	1
this paper presents a simple way to incorporate word duration constraints by #unrolling hmms# to form a $lattice$ where word duration probabilities can be applied directly to state transitions .	0	used-for	used-for	1
this paper presents a simple way to incorporate word duration constraints by unrolling hmms to form a lattice where #word duration probabilities# can be applied directly to $state transitions$ .	0	used-for	used-for	1
the expanded $hmms$ are compatible with conventional #viterbi decoding# .	1	conjunction	conjunction	1
experiments on #connected-digit recognition# show that when using explicit duration constraints the $decoder$ generates word matches with more reasonable durations , and word error rates are significantly reduced across a broad range of noise conditions .	0	used-for	used-for	1
experiments on connected-digit recognition show that when using explicit #duration constraints# the $decoder$ generates word matches with more reasonable durations , and word error rates are significantly reduced across a broad range of noise conditions .	0	used-for	used-for	1
experiments on connected-digit recognition show that when using explicit duration constraints the #decoder# generates $word matches$ with more reasonable durations , and word error rates are significantly reduced across a broad range of noise conditions .	0	used-for	used-for	1
one of the claimed benefits of #tree adjoining grammars# is that they have an $extended domain of locality -lrb- edol -rrb-$ .	5	feature-of	feature-of	1
we consider how this can be exploited to limit the need for #feature structure unification# during $parsing$ .	0	used-for	used-for	1
we compare two wide-coverage $lexicalized grammars of english$ , #lexsys# and xtag , finding that the two grammars exploit edol in different ways .	3	hyponym-of	hyponym-of	1
we compare two wide-coverage lexicalized grammars of english , #lexsys# and $xtag$ , finding that the two grammars exploit edol in different ways .	6	compare	compare	1
we compare two wide-coverage $lexicalized grammars of english$ , lexsys and #xtag# , finding that the two grammars exploit edol in different ways .	3	hyponym-of	hyponym-of	1
we compare two wide-coverage lexicalized grammars of english , lexsys and xtag , finding that the two #grammars# exploit $edol$ in different ways .	0	used-for	used-for	1
#identity uncertainty# is a pervasive problem in $real-world data analysis$ .	3	hyponym-of	hyponym-of	1
our $approach$ is based on the use of a #relational probability model# to define a generative model for the domain , including models of author and title corruption and a probabilistic citation grammar .	0	used-for	used-for	1
our approach is based on the use of a #relational probability model# to define a $generative model$ for the domain , including models of author and title corruption and a probabilistic citation grammar .	0	used-for	used-for	1
our approach is based on the use of a relational probability model to define a #generative model# for the $domain$ , including models of author and title corruption and a probabilistic citation grammar .	0	used-for	used-for	1
our approach is based on the use of a $relational probability model$ to define a generative model for the domain , including #models of author and title corruption# and a probabilistic citation grammar .	4	part-of	part-of	1
our approach is based on the use of a relational probability model to define a generative model for the domain , including #models of author and title corruption# and a $probabilistic citation grammar$ .	1	conjunction	conjunction	1
our approach is based on the use of a $relational probability model$ to define a generative model for the domain , including models of author and title corruption and a #probabilistic citation grammar# .	4	part-of	part-of	1
$identity uncertainty$ is handled by extending standard #models# to incorporate probabilities over the possible mappings between terms in the language and objects in the domain .	0	used-for	used-for	1
$inference$ is based on #markov chain monte carlo# , augmented with specific methods for generating efficient proposals when the domain contains many objects .	0	used-for	used-for	1
$inference$ is based on markov chain monte carlo , augmented with specific #methods# for generating efficient proposals when the domain contains many objects .	0	used-for	used-for	1
results on several #citation data sets# show that the $method$ outperforms current algorithms for citation matching .	2	evaluate-for	evaluate-for	1
results on several citation data sets show that the #method# outperforms $current algorithms$ for citation matching .	6	compare	compare	1
results on several citation data sets show that the #method# outperforms current algorithms for $citation matching$ .	0	used-for	used-for	1
results on several citation data sets show that the method outperforms #current algorithms# for $citation matching$ .	0	used-for	used-for	1
the declarative , relational nature of the model also means that our #algorithm# can determine $object characteristics$ such as author names by combining multiple citations of multiple papers .	0	used-for	used-for	1
the declarative , relational nature of the model also means that our algorithm can determine $object characteristics$ such as #author names# by combining multiple citations of multiple papers .	3	hyponym-of	hyponym-of	1
the paper proposes and empirically motivates an integration of #supervised learning# with unsupervised learning to deal with $human biases in summarization$ .	0	used-for	used-for	1
the paper proposes and empirically motivates an integration of $supervised learning$ with #unsupervised learning# to deal with human biases in summarization .	1	conjunction	conjunction	1
the paper proposes and empirically motivates an integration of supervised learning with #unsupervised learning# to deal with $human biases in summarization$ .	0	used-for	used-for	1
in particular , we explore the use of $probabilistic decision tree$ within the #clustering framework# to account for the variation as well as regularity in human created summaries .	5	feature-of	feature-of	1
the $corpus of human created extracts$ is created from a #newspaper corpus# and used as a test set .	0	used-for	used-for	1
we build probabilistic decision trees of different flavors and integrate each of $them$ with the #clustering framework# .	1	conjunction	conjunction	1
in this study , we propose a knowledge-independent method for aligning terms and thus extracting translations from a $small , domain-specific corpus$ consisting of #parallel english and chinese court judgments# from hong kong .	4	part-of	part-of	1
with a #sentence-aligned corpus# , $translation equivalences$ are suggested by analysing the frequency profiles of parallel concordances .	0	used-for	used-for	1
with a sentence-aligned corpus , translation equivalences are suggested by analysing the #frequency profiles# of $parallel concordances$ .	4	part-of	part-of	1
the #method# overcomes the limitations of conventional $statistical methods$ which require large corpora to be effective , and lexical approaches which depend on existing bilingual dictionaries .	6	compare	compare	1
the #method# overcomes the limitations of conventional statistical methods which require large corpora to be effective , and $lexical approaches$ which depend on existing bilingual dictionaries .	6	compare	compare	1
